id,name,birth_year,death_year,id,name,birth_year,death_year
,,,,person__9638,"Salomon, Hugo",1872,1000
,,,,person__9640,"Samaran, Charles",1879,1982
,,,,person__9652,"Sauer, Emil Georg Konrad von",1862,1942
,,,,person__9655,"Scarlatti, Alessandro",1660,1725
,,,,person__9658,"Schaeffer, Emil",1874,1944
,,,,person__9661,"Schaffner, Jakob",1875,1944
,,,,person__9667,"Schapira, Vera",1888,1930
,,,,person__9677,"Scheler, Max",1874,1928
,,,,person__9688,"Schilder, Paul Ferdinand",1886,1940
,,,,person__9690,"Schindler, Kurt",1882,1935
,,,,person__9693,"Schipper, Emil",1882,1957
,,,,person__9700,"Schleinzer, Marie",1874,1949
,,,,person__9704,"Schlemmer, Fritz",1884,1923
,,,,person__9706,"Schlenther, Paula",1860,1938
,,,,person__9709,"Schlick, Moritz",1882,1936
,,,,person__9712,"Schliessmann, Hans",1852,1920
,,,,person__9718,"Schmid, Josef Leonhard",1822,1912
,,,,person__9727,"Schmidt, Rudolf",1836,1899
,,,,person__9730,"Schmidtbonn, Wilhelm",1876,1952
,,,,person__9734,"Schmutzer, Alice",1884,1949
,,,,person__9738,"Schnabel, Karl Ulrich",1909,2001
,,,,person__9741,"Schneidawind, Franz Joseph Adolph",1799,1857
,,,,person__9744,"Schneider, Hermann",1901,1973
,,,,person__9751,"Schoedsack, Ernest B.",1893,1979
,,,,person__9754,"Scholl, Emil",1875,1000
,,,,person__9760,"Schrammel, Johann",1850,1893
,,,,person__9770,"Schubart, Christian Friedrich Daniel",1739,1791
,,,,person__9774,"Schullern, Heinrich von",1865,1955
,,,,person__9777,"Schumann, Elisabeth",1888,1952
,,,,person__9781,"Schumann, Eva",1889,1973
,,,,person__9786,"Schumann, Wolfgang",1887,1964
,,,,person__9790,"Schumann-Heink, Ernestine",1861,1936
,,,,person__9794,"Schurig, Arthur",1870,1929
,,,,person__9797,"Schuselka, Franz",1811,1886
,,,,person__9800,"Schwadron, Ernst",1896,1979
,,,,person__9807,"Schweighofer, Pauline",1866,1940
,,,,person__9810,"Schweinburg, Erich",1890,1959
,,,,person__9817,"Schäfer, Wilhelm",1868,1952
,,,,person__9822,"Schönaich, Franz von",1844,1916
,,,,person__9825,"Schönfelder, Erich",1885,1000
,,,,person__9827,"Schüller, Richard",1870,1972
,,,,person__9830,"Schünzel, Reinhold",1888,1954
,,,,person__9833,"Sebba, Siegfried",1897,1975
,,,,person__9836,"Sedlacek, Robert",1881,1957
,,,,person__9839,"Seelig, Carl",1894,1962
,,,,person__9842,"Seelig, Geert",1864,1934
,,,,person__9850,"Seiden, Rudolf",1900,1965
,,,,person__9862,"Seldes, Gilbert Vivian",1893,1970
,,,,person__9866,"Semmelweis, Ignaz",1818,1865
,,,,person__9870,"Senator, Hermann",1834,1911
,,,,person__9874,"Serkin, Rudolf",1903,1991
,,,,person__9881,"Setzer, Franz Xaver",1886,1939
,,,,person__9883,"Shall, Theo",1894,1955
,,,,person__9887,"Sheldon, Edward",1886,1946
,,,,person__9890,"Sherwood, Robert Emmet",1896,1955
,,,,person__9894,"Sieburg, Erich",1878,1947
,,,,person__9899,"Sievers, Johannes",1880,1000
,,,,person__9901,"Silberer, Rose",1873,1942
,,,,person__9904,"Singer, Alexander",1841,1906
,,,,person__9907,"Siodmak, Robert",1900,1973
,,,,person__9910,"Sirota, Leo",1885,1965
,,,,person__9913,"Sjöström, Victor",1879,1960
,,,,person__9917,"Slezak, Walter",1902,1983
,,,,person__9921,"Snowden, Philip",1864,1937
,,,,person__9924,"Sobernheim, Georg",1865,1000
,,,,person__9927,"Sohn-Rethel, Alfred",1899,1990
,,,,person__9937,"Soot, Fritz",1878,1965
,,,,person__9941,"Sosnosky, Theodor von",1866,1943
,,,,person__9944,"Sousa, John Philipp",1854,1932
,,,,person__9951,"Speyer, Jaap",1891,1952
,,,,person__9954,"Spiegel-Peckelsheim, Edgar von",1885,1965
,,,,person__9968,"Spohr, Louis",1784,1859
,,,,person__9971,"Spoliansky, Mischa",1898,1985
,,,,person__9974,"Springer, Rosa",1866,1000
,,,,person__9977,"Spunda, Franz",1890,1963
,,,,person__9980,"Späth, Joseph",1823,1896
,,,,person__9982,"Spörr, Martin",1866,1937
,,,,person__9987,"Srbik, Heinrich von",1878,1951
,,,,person__9991,"Stahl, Ernst Leopold",1882,1949
,,,,person__9994,"Stahl, John M.",1886,1950
,,,,person__9999,"Stehr, Hermann",1864,1940
,,,,person__10004,"Stein, Erwin",1885,1958
,,,,person__10007,"Stein, Philipp",1853,1909
,,,,person__10010,"Steinberg, Salomon David",1889,1965
,,,,person__10013,"Steinen, Wolfram von den",1892,1967
,,,,person__10017,"Steiner, Herbert",1892,1966
,,,,person__10020,"Steinhoff, Hans",1882,1945
,,,,person__10025,"Steinitzer, Alfred",1862,1938
,,,,person__10028,"Sten, Anna",1908,1993
,,,,person__10035,"Sterneder, Hans",1889,1981
,,,,person__10043,"Stiller, Mauritz",1883,1928
,,,,person__10047,"Stimmer, Tobias",1539,1584
,,,,person__10051,"Stockmann, Alois",1872,1950
,,,,person__10058,"Stone, Lewis",1879,1953
,,,,person__10071,"Strasser, Alois",1867,1945
,,,,person__10077,"Straube, Karl",1873,1950
,,,,person__10084,"Strauss, Adele",1856,1930
,,,,person__10087,"Strauss, David Friedrich",1808,1874
,,,,person__10090,"Strauss, Johann",1804,1849
,,,,person__10093,"Strecker, Ludwig",1883,1978
,,,,person__10096,"Strecker, Ludwig",1853,1943
,,,,person__10100,"Strecker, Willy",1884,1958
,,,,person__10110,"Strisower, Leo",1857,1931
,,,,person__10117,"Stroheim, Erich von",1885,1957
,,,,person__10121,"Strzygowski, Josef",1862,1941
,,,,person__10124,"Studer, Heinrich",1889,1961
,,,,person__10128,"Sturmann, Manfred",1903,1000
,,,,person__10131,"Stüwe, Hans",1901,1976
,,,,person__10134,"Sue, Eugène",1804,1857
,,,,person__10138,"Suk, Josef",1874,1935
,,,,person__10143,"Suphan, Bernhard",1845,1911
,,,,person__10147,"Suppè, Franz von",1819,1895
,,,,person__10151,"Susa, Charlotte",1898,1976
,,,,person__10154,"Svoboda, František Xaver",1860,1943
,,,,person__10158,"Svátek, Josef Jan",1870,1948
,,,,person__10164,"Swoboda, Anton",1865,1928
,,,,person__10172,"Tagger, Theodor",1891,1958
,,,,person__10175,"Tal, Lucy",1896,1995
,,,,person__10188,"Tervani, Irma",1887,1936
,,,,person__10191,"Terwin, Johanna",1884,1962
,,,,person__10195,"Teschner, Richard",1879,1948
,,,,person__10202,"Thiel, Rudolf",1899,1981
,,,,person__10206,"Thiele, Wilhelm",1890,1975
,,,,person__10214,"Thomas, Ambroise",1811,1896
,,,,person__10218,"Thumser, Viktor",1857,1928
,,,,person__10221,"Tiedtke, Jakob",1875,1960
,,,,person__10228,"Tintner, Hans",1894,1000
,,,,person__10235,"Tischler, Victor",1890,1951
,,,,person__10247,"Trentini, Albert von",1878,1933
,,,,person__10253,"Trevor, Jack",1893,1976
,,,,person__10258,"Trotz, Adolf",1895,1000
,,,,person__10261,"Trübner, Wilhelm",1851,1917
,,,,person__10268,"Tugendhat, Georg",1898,1973
,,,,person__10271,"Turner, William",1775,1851
,,,,person__10274,"Tusar, Vlastimil",1880,1924
,,,,person__10277,"Tuttle, Frank",1892,1963
,,,,person__10280,"Tyrnauer, Alfred R.",1897,1000
,,,,person__10284,"Töply, Robert von",1856,1947
,,,,person__10290,"Ucicky, Gustav",1899,1961
,,,,person__10296,"Ullmann, Regina",1884,1961
,,,,person__10300,"Ullrich, Luise",1910,1985
,,,,person__10321,"Valentino, Rudolph",1895,1926
,,,,person__10325,"Vallentin, Hermann",1872,1945
,,,,person__10340,"Veiller, Bayard",1869,1943
,,,,person__10348,"Verneuil, Louis",1893,1952
,,,,person__10351,"Vetter, Emil",1878,1963
,,,,person__10355,"Vidor, King",1894,1982
,,,,person__10360,"Viebig, Clara",1860,1952
,,,,person__10367,"Vildrac, Charles",1882,1971
,,,,person__10371,"Vita, Wilhelm",1846,1919
,,,,person__10376,"Vitali, Giovanni Battista",1632,1692
,,,,person__10379,"Vivaldi, Antonio",1678,1741
,,,,person__10382,"Voss, Johann Heinrich",1751,1826
,,,,person__10386,"Vrieslander, Otto",1880,1950
,,,,person__10398,"Wahl, Anders de",1869,1956
,,,,person__10401,"Wahl, Hans",1885,1949
,,,,person__10405,"Wahle, Julius",1861,1930
,,,,person__10407,"Wahle, Richard",1857,1935
,,,,person__10410,"Waitz, Georg",1813,1886
,,,,person__10417,"Waldau, Max",1825,1855
,,,,person__10421,"Waldberg, Max von",1858,1938
,,,,person__10435,"Walter, Raoul",1865,1917
,,,,person__10438,"Wangel, Hedwig",1875,1961
,,,,person__10442,"Wasielewski, Wilhelm Joseph von",1822,1896
,,,,person__10446,"Wassermann, Eva Agathe",1915,1979
,,,,person__10449,"Wedekind, Erika",1868,1944
,,,,person__10452,"Wedel, Botho von",1862,1943
,,,,person__10461,"Wegner, Armin Theophil",1886,1978
,,,,person__10468,"Weigand, Wilhelm",1862,1949
,,,,person__10475,"Weingarten, Paul",1886,1948
,,,,person__10478,"Weiss, Ernst",1882,1940
,,,,person__10485,"Wellman, William Augustus",1896,1975
,,,,person__10495,"Werner, Johannes",1864,1937
,,,,person__10499,"Werner-Kahle, Hugo",1882,1961
,,,,person__10502,"Wernicke, Otto",1893,1965
,,,,person__10509,"Wetzel, Franz Xaver",1849,1903
,,,,person__10514,"Wickenburg, Albrecht von",1838,1911
,,,,person__10517,"Wiene, Conrad",1878,1000
,,,,person__10519,"Wiene, Robert",1873,1938
,,,,person__10525,"Wilczek, Johann von",1837,1922
,,,,person__10528,"Wilder, Thornton",1897,1975
,,,,person__10536,"Wilhelmj, August Daniel",1845,1908
,,,,person__10553,"Wimmer, Eduard Josef",1882,1961
,,,,person__10556,"Wimmer, Josef",1834,1903
,,,,person__10564,"Wirth, Albrecht",1866,1936
,,,,person__10572,"Wittek, Paul",1894,1000
,,,,person__10577,"Wlassack, Eduard",1841,1904
,,,,person__10580,"Wohlmuth, Alois",1847,1930
,,,,person__10583,"Wolf, Adam",1822,1883
,,,,person__10589,"Wolff, Erich J.",1874,1913
,,,,person__10599,"Wolff, Willi",1883,1947
,,,,person__10606,"Wolfsohn, Juliusz",1880,1944
,,,,person__10611,"Wood, Sam",1883,1949
,,,,person__10614,"Wunderer, Alexander",1877,1955
,,,,person__10623,"Wöss, Josef Venantius von",1863,1943
,,,,person__10630,"Youmans, Vincent Millie",1898,1946
,,,,person__10633,"Yvain, Maurice",1891,1965
,,,,person__10637,"Zabel, Eugen",1851,1924
,,,,person__10642,"Zamara, Alfred",1863,1940
,,,,person__10644,"Zandonai, Riccardo",1883,1944
,,,,person__10652,"Zappert, Bruno",1845,1892
,,,,person__10663,"Zelnik, Friedrich",1885,1000
,,,,person__10666,"Zepler, Bogumil",1858,1918
,,,,person__10670,"Zeppelin, Ferdinand von",1838,1917
,,,,person__10673,"Zeska, Philipp von",1896,1977
,,,,person__10679,"Zobeltitz, Martha von",1872,1949
,,,,person__10682,"Zsigmondy, Otto",1860,1917
,,,,person__10685,"Zsolnay, Amanda von",1876,1956
,,,,person__10687,"Zucker, Adolf Eduard",1890,1971
,,,,person__10701,"Zöckler, Otto",1833,1906
,,,,person__10705,"Zöhrer, Ferdinand",1844,1901
,,,,person__10708,"Čech, Svatopluk",1846,1908
,,,,person__10712,"Żeromski, Stefan",1864,1925
,,,,person__10729,"Schmoranz, Gustav",1858,1930
,,,,person__10733,"Stieler, Kurt",1877,1963
,,,,person__10736,"Schulbaur, Heinz",1884,1964
,,,,person__10739,Theophrast von Eresos,1000,1000
,,,,person__10743,"Abendroth, Hermann",1883,1956
,,,,person__10756,"Allers, Rudolf",1883,1963
,,,,person__10762,"Andreas-Salomé, Lou",1861,1937
,,,,person__10785,"Auber, Salomon",1863,1934
,,,,person__10792,"Auspitz, Heinrich",1835,1886
,,,,person__10812,"Backhaus, Wilhelm",1884,1969
,,,,person__10818,"Bahr-Mildenburg, Anna",1872,1947
,,,,person__10833,"Barnowsky, Victor",1875,1952
,,,,person__10840,"Basil, Friedrich",1862,1938
,,,,person__10860,"Beer-Hofmann, Paula",1879,1939
,,,,person__10879,"Berény, Henri",1871,1932
,,,,person__10883,"Berger, Alfred von",1853,1912
,,,,person__10896,"Bernauer, Rudolf",1880,1953
,,,,person__10919,"Biebrach, Rudolf",1866,1938
,,,,person__10925,"Biensfeldt, Paul",1869,1933
,,,,person__10931,"Billiter, Jean",1877,1965
,,,,person__10940,"Birron, Emil",1878,1952
,,,,person__10943,"Bismarck, Otto von",1815,1898
,,,,person__10959,"Bleibtreu, Hedwig",1868,1958
,,,,person__10977,"Bodmer, Hans",1863,1948
,,,,person__10995,"Brandt, Theodor",1855,1939
,,,,person__10998,"Brann, Paul",1873,1955
,,,,person__11005,"Braun, Rudolf",1869,1925
,,,,person__11011,"Brecht, Walther",1876,1950
,,,,person__11014,"Brehm, Alfred",1829,1884
,,,,person__11021,"Bronner, Ferdinand",1867,1948
,,,,person__11028,"Brüll, Oswald",1893,1942
,,,,person__11049,"Burte, Hermann",1879,1960
,,,,person__11065,"Bülow, Hans von",1830,1894
,,,,person__11071,"Carlsen, Traute",1887,1968
,,,,person__11079,"Carreño, Teresa",1853,1917
,,,,person__11110,"Coster, Charles de",1827,1879
,,,,person__11127,"Czegka, Berta",1880,1954
,,,,person__11145,"Decsey, Ernst",1870,1941
,,,,person__11183,"Dubsky, Franz von",1883,1965
,,,,person__11187,"Duhamel, Georges",1884,1966
,,,,person__11190,"Dumas, Alexandre père",1802,1870
,,,,person__11212,"Düsel, Friedrich",1869,1945
,,,,person__11277,"Ewen, David",1907,1985
,,,,person__11289,"Faesi, Robert",1883,1972
,,,,person__11297,"Farrère, Claude",1876,1957
,,,,person__11301,"Federn, Karl",1868,1943
,,,,person__11304,"Feigl, Hans",1869,1937
,,,,person__11312,"Feuchtwang, David",1864,1936
,,,,person__11315,"Feuillet, Octave",1821,1890
,,,,person__11319,"Feyder, Jacques",1885,1948
,,,,person__11334,"Fleck, Luise",1873,1950
,,,,person__11346,"Forst, Grete",1878,1942
,,,,person__11352,"Fraenkel, Jonas",1879,1965
,,,,person__11356,"Franck, César",1822,1890
,,,,person__11363,"Frappart, Louis",1832,1921
,,,,person__11409,"Gebühr, Otto",1877,1954
,,,,person__11431,"Giacosa, Giuseppe",1847,1906
,,,,person__11444,"Glaser, Hugo",1881,1976
,,,,person__11458,"Goethe, Christiane von",1765,1816
,,,,person__11469,"Gold, Alfred",1874,1958
,,,,person__11477,"Goldbeck, Eduard",1866,1934
,,,,person__11480,"Goldhann, Franz",1859,1954
,,,,person__11494,"Gollomb, Joseph",1881,1950
,,,,person__11500,"Goncourt, Edmond Huot de",1822,1896
,,,,person__11504,"Goya, Francisco de",1746,1828
,,,,person__11515,"Greiner, Leo",1876,1928
,,,,person__11521,"Gropius, Manon",1916,1935
,,,,person__11524,"Gross, Ferdinand",1849,1900
,,,,person__11530,"Gräf, Hans Gerhard",1864,1942
,,,,person__11536,"Guenther, Johannes von",1886,1973
,,,,person__11545,"Guglia, Eugen",1857,1919
,,,,person__11548,"Gumppenberg, Hanns von",1866,1928
,,,,person__11561,"Hagemann, Carl",1871,1945
,,,,person__11593,"Harris, Frank",1856,1931
,,,,person__11613,"Hauptmann, Benvenuto",1900,1965
,,,,person__11621,"Hauptmann, Margarete",1875,1957
,,,,person__11624,"Haydn, Joseph",1732,1809
,,,,person__11650,"Hello, Ernest",1828,1885
,,,,person__11657,"Hermant, Abel",1862,1950
,,,,person__11670,"Herzka, Julius",1859,1925
,,,,person__11697,"Hindenburg, Paul von",1847,1934
,,,,person__11723,"Hoetger, Bernhard",1874,1949
,,,,person__11734,"Hofmann, Martha",1895,1975
,,,,person__11744,"Hohenlohe-Schillingsfürst, Marie von",1837,1920
,,,,person__11756,"Holländer, Alexander",1851,1925
,,,,person__11767,"Holzapfel, Rudolf Maria",1874,1930
,,,,person__11774,"Horch, Franz",1901,1951
,,,,person__11777,"Horn, Richard",1861,1930
,,,,person__11803,"Jacobi, Friedrich Heinrich",1743,1819
,,,,person__11824,"Jerschke, Oskar",1861,1928
,,,,person__11839,"Jonson, Ben",1572,1637
,,,,person__11848,"Kadelburg, Heinrich",1856,1910
,,,,person__11854,"Kalbeck, Marie",1886,1972
,,,,person__11863,"Kamnitzer, Ernst",1885,1946
,,,,person__11874,"Kantorowicz, Ernst Hartwig",1895,1963
,,,,person__11882,"Kapper, Hans",1891,1962
,,,,person__11888,"Kaufmann, Rudolf",1871,1927
,,,,person__11891,"Kayser, Rudolf",1889,1964
,,,,person__11895,"Kayssler, Friedrich",1874,1945
,,,,person__11907,"Kemmerich, Max",1876,1932
,,,,person__11913,"Kesser, Hermann",1880,1952
,,,,person__11916,"Kessler, Harry von",1868,1937
,,,,person__11927,"Kippenberg, Anton",1874,1950
,,,,person__11930,"Klages, Ludwig",1872,1956
,,,,person__11937,"Klemperer, Victor",1881,1960
,,,,person__11992,"Kreisler, Fritz",1875,1962
,,,,person__11995,"Krell, Max",1887,1962
,,,,person__12007,"Kussmaul, Adolf",1822,1902
,,,,person__12011,"Kvapil, Jaroslav",1868,1950
,,,,person__12028,"Lamprecht, Gerhard",1897,1974
,,,,person__12040,"Langkammer, Margarete",1866,1922
,,,,person__12085,"Linsemann, Paul",1871,1954
,,,,person__12088,"Lipiner, Siegfried",1856,1911
,,,,person__12096,"Litzmann, Berthold",1857,1926
,,,,person__12099,"Loewe, Konrad",1856,1912
,,,,person__12104,"Lohner, Alfred",1900,1990
,,,,person__12107,"Lorant, Stefan",1901,1997
,,,,person__12111,"Lossen, Lina",1878,1959
,,,,person__12119,"Lubin, Germaine Léontine Angélique",1890,1979
,,,,person__12140,"Löwenfeld, Raphael",1854,1910
,,,,person__12143,"Löwy, Heinrich",1884,1000
,,,,person__12152,"Mackay, John Henry",1864,1933
,,,,person__12160,"Mahler, Alma Maria",1879,1964
,,,,person__12173,"Mann, Katia",1883,1980
,,,,person__12183,"Marholm, Laura",1854,1928
,,,,person__12187,"Marivaux, Pierre Carlet de",1688,1763
,,,,person__12190,"Markus, Elisabeth",1895,1970
,,,,person__12205,"Mautner, Jenny",1856,1938
,,,,person__12208,"Mautner, Konrad",1880,1924
,,,,person__12214,"Mayer, Theodor Heinrich",1884,1949
,,,,person__12217,"Meier-Graefe, Julius",1867,1935
,,,,person__12228,"Mendelssohn-Bartholdy, Felix",1809,1847
,,,,person__12231,"Metternich-Sándor, Pauline von",1836,1921
,,,,person__12244,"Meyerhof, Leonie",1858,1933
,,,,person__12251,"Michaëlis, Sophus",1865,1932
,,,,person__12268,"Mitterwurzer, Wilhelmine",1848,1909
,,,,person__12271,"Mittler, Leo",1893,1958
,,,,person__12280,"Moltke, Helmuth von",1800,1891
,,,,person__12287,"Mongré, Paul",1868,1942
,,,,person__12326,"Müller, Erich",1879,1964
,,,,person__12348,"Neumann-Hofer, Gilbert Otto",1857,1941
,,,,person__12362,"Nissel, Franz",1831,1893
,,,,person__12374,"Olden, Rudolf",1885,1940
,,,,person__12381,"Oppenheim, Hans",1892,1965
,,,,person__12402,"Paumgartner, Bernhard",1887,1971
,,,,person__12405,"Pendl, Erwin August",1875,1945
,,,,person__12411,"Pfau, Ludwig",1821,1894
,,,,person__12424,"Platen, August von",1796,1835
,,,,person__12435,"Pollaczek, Clara Katharina",1875,1951
,,,,person__12441,"Poppenberg, Felix",1869,1915
,,,,person__12447,"Pressburger, Arnold",1885,1951
,,,,person__12450,"Prinzhorn, Hans",1886,1933
,,,,person__12454,"Psilander, Valdemar",1884,1917
,,,,person__12474,"Ravel, Maurice",1875,1937
,,,,person__12478,"Redlich, Hans Ferdinand",1903,1968
,,,,person__12488,"Reichel, Oskar",1869,1943
,,,,person__12524,"Rieger, Erwin",1889,1000
,,,,person__12527,"Rikli, Martin",1898,1969
,,,,person__12560,"Rosenow, Emil",1871,1904
,,,,person__12573,"Roth, Franz",1837,1907
,,,,person__12579,"Rothschild, Fritz",1891,1975
,,,,person__12586,"Rée, Paul",1849,1901
,,,,person__12591,"Régnier, Henri de",1864,1936
,,,,person__12598,"Rückauf, Anton",1855,1903
,,,,person__12608,"Sainte-Beuve, Charles Augustin de",1804,1869
,,,,person__12614,"Salzer, Marcell",1873,1930
,,,,person__12645,"Schiele, Egon",1890,1918
,,,,person__12657,"Schillings, Max von",1868,1933
,,,,person__12685,"Schmitz, Oscar A. H.",1873,1931
,,,,person__12689,"Schmutzer, Ferdinand",1870,1928
,,,,person__12692,"Schnitzler, Heinrich",1902,1982
,,,,person__12701,"Schnitzler, Louise",1840,1911
,,,,person__12704,"Schoeppl, Hugo",1867,1928
,,,,person__12707,"Scholander, Sven",1860,1936
,,,,person__12711,"Schott, Werner",1891,1965
,,,,person__12722,"Schröder, Rudolf Alexander",1878,1962
,,,,person__12737,"Schupp, Falk",1870,1922
,,,,person__12740,"Schwarzkopf, Gustav",1853,1939
,,,,person__12753,"Schülein, Julius Wolfgang",1881,1970
,,,,person__12759,"Seebach, Nikolaus von",1854,1930
,,,,person__12785,"Simon, Richard Leo",1899,1960
,,,,person__12793,"Sitte, Camillo",1843,1903
,,,,person__12809,"Sonnenthal, Adolf von",1834,1909
,,,,person__12813,"Speidel, Albert von",1858,1912
,,,,person__12837,"Steinrück, Albert",1872,1929
,,,,person__12841,"Steinsieck, Annemarie",1889,1977
,,,,person__12864,"Strauss, Emil",1866,1960
,,,,person__12867,"Strauss, Johann",1825,1899
,,,,person__12873,"Streicher, Theodor",1874,1940
,,,,person__12883,"Strunz, Franz",1875,1953
,,,,person__12886,"Stucken, Eduard",1865,1936
,,,,person__12889,"Stägemann, Eugen",1845,1899
,,,,person__12893,"Stöhr, Ernst",1860,1917
,,,,person__12896,"Stürgkh, Karl von",1859,1916
,,,,person__12923,"Taussig, Theodor von",1849,1909
,,,,person__12951,"Thun-Hohenstein, Emmerich von",1876,1957
,,,,person__12954,"Thun-Hohenstein, Jaroslav von",1864,1929
,,,,person__12965,"Tovote, Heinz",1864,1946
,,,,person__12997,"Untermeyer, Louis",1885,1977
,,,,person__13001,"Varnhagen-Ense, Karl August von",1785,1858
,,,,person__13017,"Voss, Richard",1851,1918
,,,,person__13034,"Wallisch, Friedrich",1890,1969
,,,,person__13037,"Walser, Karl",1877,1943
,,,,person__13044,"Walter, Gustav",1834,1910
,,,,person__13051,"Wassermann, Albert",1901,1971
,,,,person__13064,"Webern, Anton von",1883,1945
,,,,person__13075,"Weingartner, Felix von",1863,1942
,,,,person__13082,"Karlweis, Carl",1850,1901
,,,,person__13091,"Wenzler, Franz",1893,1942
