Cluster ID,id,name,birth_year,death_year
20411,p_20533,"Strischowsky, Wladimir",1000,1000
20412,p_20534,"Strisower, Bernhard",1847,1900
20413,p_20535,"Strisower, Friederike, geb. Brüll",1854,1922
20414,p_20536,"Strisower, Leo",1857,1931
20415,p_20537,"Strnad, Frl.",1000,1000
20416,p_20539,"Strobl, Julius",1868,1932
20417,p_20540,"Strobl, Karl Hans",1877,1946
20418,p_20541,"Ströhlin, Otto",1899,1967
20419,p_20542,"Stroheim, Erich von",1885,1957
20420,p_20543,"Stross, Elisabeth, geb. von Landesberger",1895,1920
20421,p_20544,"Stross, Oscar",1875,1000
20422,p_20545,"Stross, Walter",1883,1946
20423,p_20547,"Strzygowski, Josef",1862,1941
20424,p_20550,"Stuckart, Herr",1000,1000
20425,p_20551,"Stucken, Ania, geb. Lifschitz",1000,1000
20426,p_20553,"Studer, Heinrich",1889,1961
20427,p_20554,"Stümcke, Heinrich",1872,1923
20428,p_20555,"Stürgkh, Karl von",1859,1916
20429,p_20556,"Stürmer, Adrienne",1000,1000
20430,p_20557,"Stüwe, Hans",1901,1976
20431,p_20558,"Sturany, Rudolf?",1867,1935
20432,p_20559,"Sturmann, Manfred",1903,1989
20433,p_20560,"Sturminger, Julius",1865,1942
20434,p_20561,"Succi, Giovanni",1000,1000
20435,p_20562,"Suchanek, Eduard",1862,1933
20436,p_20565,"Südekum, Albert",1871,1944
20437,p_20566,"Suess, Eduard",1831,1914
20438,p_20567,Sueton,70,1000
20439,p_20570,Sulzbach Ernst,1887,1954
20440,p_20571,"Suphan, Bernhard",1845,1911
20441,p_20572,"Suppé, Adele von",1880,1893
20442,p_20573,"Suppé, Anna von",1877,1923
20443,p_20574,"Suppé, Franz von",1891,1908
20444,p_20575,"Suppé, Franz von",1819,1895
20445,p_20576,"Suppé, Pauline von, geb. Markbreiter",1851,1923
20446,p_20577,"Suppé, Peter von",1844,1894
20447,p_20579,"Susa, Charlotte",1898,1976
20448,p_20580,Susanne,1000,1000
20449,p_20581,"Sussin, Mathilde",1894,1943
20450,p_20582,"Sutro, Alfred",1863,1933
20451,p_20583,"Suttner, Bertha von, geb. von Kinsky",1843,1914
20452,p_20584,"Suttner, Josef",1876,1950
20453,p_20585,"Sutton, Eric",1886,1949
20454,p_20586,"Svahn, Nils Oscar",1890,1936
20455,p_20587,"Svátek, Josef Jan",1870,1948
20456,p_20589,"Svoboda, František Xaver",1860,1943
20457,p_20590,"Swanson, Gloria",1899,1983
20458,p_20593,"Swéerts-Sporck, Hubert von",1890,1000
20459,p_20594,"Swift, Jonathan",1667,1745
60,p_20597,"Sylva, Carmen",1843,1916
20460,p_20598,"Szalai, Jakob",1864,1000
20461,p_20599,"Szalit, Bernhard",1000,1000
20462,p_20600,"Szekely, Irene",1000,1000
20463,p_20601,"Székely, István",1899,1979
20464,p_20602,"Szell, Georg",1897,1970
20465,p_20604,"Szeps, Julius",1867,1924
20466,p_20605,"Szeps, Leo",1865,1903
20467,p_20606,"Szeps, Moriz",1834,1902
20468,p_20607,"Szigeti, Karl",1871,1000
20469,p_20608,"Szika, Jani",1839,1916
20470,p_20610,"Szücs, Ernst",1874,1934
20471,p_20613,"T., Herr",1000,1000
20472,p_20614,"T., Auguste",1000,1000
20473,p_20617,"Tagger, Bettina, geb. Pollak",1891,1960
20474,p_20618,"Tagger, Claire, geb. Attias",1875,1954
20475,p_20620,"Tagore, Rabindranath",1861,1941
20476,p_20621,Tahnert,1000,1000
17,p_20623,"Tairow, Alexander J.",1885,1950
20477,p_20624,"Tal, Ernst Peter",1888,1936
20478,p_20625,"Tal, Lucy, geb. Traub",1896,1995
20479,p_20626,"Talleyrand, Charles Maurice de",1754,1838
20480,p_20627,"Tallian, Henriette, geb. Gauthier",1837,1923
20481,p_20633,"Tandler, Wilhelm",1904,1000
20482,p_20635,"Tanejew, Sergej I.",1856,1915
20483,p_20636,[Tanier],1000,1000
20484,p_20638,"Tarich, Juri W.",1885,1967
20485,p_20639,"Taube, Theodor",1840,1904
20486,p_20640,"Tauber, Dr.",1000,1000
20487,p_20641,"Tauber, Richard",1891,1948
20488,p_20642,"Tausenau, Melanie",1000,1000
20489,p_20643,"Tausenau, Richard",1861,1893
20490,p_20644,"Tausig, Paul",1881,1923
20491,p_20646,"Tausky, Herr",1000,1000
20492,p_20647,"Tausky, Herr",1000,1000
20493,p_20648,Tauss.,1000,1000
20494,p_20649,"Taussig, Sidonie von, geb. Schiff",1855,1936
8,p_20650,"Taussig, Theodor von",1849,1909
20495,p_20652,"Taylor, Sam",1895,1958
20496,p_20653,"Techet, Carl",1877,1920
20497,p_20654,"Tedescul, Dr.",1000,1000
20498,p_20655,"Telcs, Eduard",1872,1948
20499,p_20656,"Tellegen, Lou",1883,1934
20500,p_20657,"Teller, Elvira Beda",1891,1963
20501,p_20658,"Telmann, Fritz",1873,1929
20502,p_20659,"Tels, Ellen",1884,1944
20503,p_20660,"Tels, Henri Adolph",1893,1956
20504,p_20662,"Tels, Rebecca Maria, geb. de Pinto",1864,1955
345,p_20663,"Teltscher-Friedrichskron, Leopold von?",1850,1925
20505,p_20664,"Teltscher-Friedrichskron, Erich von",1894,1967
20506,p_20666,"Tengbom, Ivar Justus",1878,1968
20507,p_20667,"Teniers, David",1610,1690
20508,p_20668,"Tennenbaum, Ludwig",1862,1000
20509,p_20669,"Tennhardt, Richard",1853,1000
20510,p_20670,"Tervani, Irma",1887,1936
20511,p_20672,"Teschner, Richard",1879,1948
20512,p_20673,"Tesi, Lola",1904,1000
20513,p_20674,"Tesswinkel, Herr",1000,1000
20514,p_20677,"Tetrazzini, Luisa",1871,1940
20515,p_20678,"Teubel, Gustav",1880,1954
20516,p_20679,"Teubler, Rudolf",1881,1943
20517,p_20682,"Teweles, Heinrich",1856,1927
20518,p_20684,"Th., Frau",1000,1000
20519,p_20685,"Thackeray, William Makepeace",1811,1863
20520,p_20686,"Thalboth, Heinrich",1841,1896
20521,p_20687,"Thaler, Karl von",1836,1919
20522,p_20689,"Thaller, Katharine",1856,1925
20523,p_20691,"Thaussig, Richard?",1872,1936
20524,p_20692,"Thayer, Scofield",1889,1982
20525,p_20693,"Theimer, Camilla",1867,1000
20526,p_20694,"Theimer, Eduard",1829,1910
20527,p_20695,"Theimer, Marie",1886,1000
20528,p_20697,Theoderich der Große,1000,1000
20529,p_20700,Therese,1000,1000
20530,p_20701,"Thetter, Rudolf",1882,1957
20531,p_20702,"Thiébault, Paul-Charles-François de",1769,1846
20532,p_20704,"Thiel, Rudolf",1899,1981
20533,p_20705,"Thiele, Eugen",1000,1000
20534,p_20706,"Thiele, Wilhelm",1890,1975
20535,p_20707,"Thiers, Louis Adolphe",1797,1877
20536,p_20708,"Thies, Heinz",1891,1965
20537,p_20710,"Thimig, Fanny, geb. Hummel",1866,1944
314,p_20711,"Thimig, Hans",1900,1991
20538,p_20712,"Thimig, Helene",1889,1974
20539,p_20713,"Thimig, Hermann",1890,1982
20540,p_20714,"Thimig, Hugo",1854,1944
20541,p_20715,"Thode, Henry",1857,1920
20542,p_20716,"Thoma, Ludwig",1867,1921
20543,p_20717,"Thoma, Marion, geb. Trinidad de la Rosa",1880,1966
20544,p_20718,"Thoman, Anna",1000,1000
20545,p_20719,"Thomas, Adrienne, geb. Strauch",1897,1980
20546,p_20720,"Thomas, Ambroise",1811,1896
20547,p_20723,"Thompson, Miss",1000,1000
20548,p_20724,"Thomsen, Niels Peter?",1877,1942
20549,p_20725,"Thon, Heinrich",1893,1000
20550,p_20726,"Thorel, Jean",1859,1916
20551,p_20727,"Thorvaldsen, Bertel",1768,1844
20552,p_20728,"Thürheim, Ludovica von",1788,1864
20553,p_20729,"Thullner, Dr.",1000,1000
20554,p_20730,"Thummer, Frau",1000,1000
20555,p_20731,"Thummer, Herr",1000,1000
20556,p_20732,"Thumser, Viktor",1857,1928
20557,p_20733,"Thun-Hohenstein, Emmerich von",1876,1957
20558,p_20734,"Thun-Hohenstein, Gabriele von, geb. von Larisch-Moennich",1872,1957
20559,p_20735,"Thun-Hohenstein, Jaroslav von",1864,1929
20560,p_20736,"Thun-Hohenstein, Paul? von",1884,1963
20561,p_20737,"Thun-Hohenstein-Salm-Reifferscheidt, Christiane von, geb. von Waldstein",1859,1935
20562,p_20738,"Thurn und Taxis, Fürstin",1000,1000
20563,p_20739,"Thurn-Valsássina, Elsa von, geb. von Lützow",1886,1974
20564,p_20740,"Tichy, Anton?",1851,1929
20565,p_20741,"Tieber, Ben",1867,1925
20566,p_20742,"Tiedtke, Jakob",1875,1960
20567,p_20744,"Tietze, Hans",1880,1954
20568,p_20745,"Tiger, Frl.",1000,1000
20569,p_20746,"Tiller, John",1852,1925
20570,p_20747,"Tillier, Claude",1801,1844
20571,p_20748,"Timár, Johann Michael",1000,1000
20572,p_20749,"Tinayre, Marcelle, geb. Chasteau",1877,1948
20573,p_20750,Tinchen,1000,1000
20574,p_20752,"Tintner, Hans",1894,1000
279,p_20754,"Tirpitz, Alfred von",1849,1930
20575,p_20756,"Tischler, Victor",1890,1951
280,p_20757,"Tisza de Borosjenö et Szeged, Stefan",1861,1918
20576,p_20758,"Titus, Edward W.",1870,1952
20577,p_20759,Tizian,1477,1576
20578,p_20760,"Tobold, Adalbert",1827,1907
20579,p_20761,"Toch, Wilhelm",1879,1944
20580,p_20762,"Toché, Raoul",1850,1895
20581,p_20763,"Töpfer, Rudolf",1887,1921
20582,p_20765,"Töply, Robert von",1856,1947
20583,p_20766,"Török, Guido von",1894,1950
20584,p_20767,"Toldy, Ladislaus",1883,1929
20585,p_20770,"Tolstoi, Alexei K.",1817,1875
20586,p_20771,"Tolstoi, Alexei N.",1883,1945
20587,p_20773,"Tomola, Leopold",1862,1926
20588,p_20774,"Tomsche, Hans",1873,1956
20589,p_20775,"Toncich, Joseph",1885,1952
20590,p_20777,Toni,1000,1000
20591,p_20778,"Topolanski, Alfred",1861,1960
20592,p_20780,"Toscanini, Arturo",1867,1957
20593,p_20782,"Tourjansky, Victor",1891,1976
20594,p_20784,"Tovote, Heinz",1864,1946
20595,p_20785,"Tr., Graf",1000,1000
20596,p_20786,"Traeger, Hermann",1869,1916
20597,p_20787,"Traeger-Rhonhof, Lucie von, geb. von Luschka-Sellheim",1854,1931
20598,p_20790,"Traut, Heinrich",1857,1940
20599,p_20791,"Trauttmansdorff-Weinsberg, Ferdinand von",1893,1932
20600,p_20792,"Trauttmansdorff-Weinsberg, Marie von, geb. von Schwarzenberg",1896,1945
339,p_20793,"Trebitsch, Antonie, gesch. von Engalytschew, geb. Keindl",1869,1954
20601,p_20794,"Trebitsch, Arthur",1880,1927
20602,p_20795,"Trebitsch, Martha",1892,1000
281,p_20796,"Trebitsch, Siegfried",1869,1956
20603,p_20797,"Trebitsch, Therese",1867,1928
20604,p_20798,"Trede, Paul",1000,1000
20605,p_20799,"Trenck, Friedrich von der?",1726,1794
20606,p_20800,"Trentini, Albert von",1878,1933
20607,p_20802,"Tressler, Eleonore, geb. Keil von Bündten",1892,1952
20608,p_20803,"Tressler, Otto",1871,1965
20609,p_20806,"Treumann, Doris",1904,1920
20610,p_20807,"Treumann, Louis",1872,1943
20611,p_20814,"Trojan, Otto von",1896,1980
20612,p_20815,"Troll-Obergfell, Erich von",1883,1936
20613,p_20816,"Tropp, Elias",1875,1000
20614,p_20818,"Trotzki, Leo D.",1879,1940
20615,p_20820,"Trübner, Wilhelm",1851,1917
365,p_20822,"Tschaikowsky, Peter I.",1840,1893
20616,p_20824,"Tschechow, Michael A.",1891,1955
20617,p_20825,"Tschechowa, Olga L., geb. Knipper",1868,1959
20618,p_20826,"Tschechowa, Olga, geb. von Knipper",1897,1980
20619,p_20827,"Tschernyschewski, Nikolai G.",1828,1889
20620,p_20829,"Tschirschky-Bögendorf, Heinrich von",1858,1916
20621,p_20830,"Tublin, Herr",1000,1000
20622,p_20831,"Tucholsky, Kurt",1890,1935
20623,p_20832,"[Tuckelnov], Frl.",1000,1000
20624,p_20833,"Türkel, Siegfried",1872,1947
20625,p_20835,"Tugendhat, Georg",1898,1973
20626,p_20836,"Turban, Herr",1000,1000
20627,p_20837,"Turgenjew, Iwan S.",1818,1883
20628,p_20838,"Turin, Victor A.",1895,1945
20629,p_20841,"Turnowsky, Richard?",1851,1924
20630,p_20842,"Tusar, Hedwig",1891,1000
20631,p_20843,"Tusar, Vlastimil",1880,1924
20632,p_20844,"Tutino, Guido",1000,1000
20633,p_20845,"Tuttle, Frank",1892,1963
20634,p_20846,"Twain, Mark",1835,1910
20635,p_20850,"U. S., Dr.",1000,1000
20636,p_20851,"Ubell, Hermann",1876,1947
20637,p_20852,"Ucicky, Gustav",1899,1961
20638,p_20853,"Udel, Carl",1844,1927
20639,p_20854,"Uhde-Drechsel, Sophie von",1886,1000
20640,p_20855,"Uhl, Friedrich",1825,1906
20641,p_20856,"Uhland, Ludwig",1787,1862
20642,p_20858,"Uij, Béla von",1873,1942
20643,p_20861,"Ulbing, Alois?",1874,1942
20644,p_20865,"Ullmann, Emmerich",1861,1937
20645,p_20866,"Ullmann, Joseph von",1882,1000
20646,p_20867,"Ullmann, Ludwig",1887,1959
20647,p_20869,"Ullrich, Luise",1910,1985
20648,p_20870,"Ullstein, Herr",1000,1000
20649,p_20872,"Ulmann, Agnes, geb. Speyer",1875,1942
20650,p_20873,"Ulmann, Camille",1000,1000
20651,p_20874,"Ulmann, Emil",1870,1947
20652,p_20877,"Ulrich, Emanuel",1873,1000
20653,p_20878,"Ulrici, Hermann",1806,1884
20654,p_20879,"Ungar, Fritz",1898,1988
20655,p_20880,"Unger, Josef",1884,1000
20656,p_20881,"Unger, Joseph",1828,1913
20657,p_20882,"Unger, Ludwig",1850,1923
20658,p_20883,"Unger, Wolfgang von?",1855,1927
20659,p_20884,"Unreich, Rudolf",1886,1000
20660,p_20886,"Untermeyer, Louis",1885,1977
20661,p_20887,"Upřimny, Julius",1877,1935
20662,p_20888,"Urban, Ernst",1838,1923
20663,p_20889,"Urban, Josef",1872,1933
20664,p_20890,"Urbanitzky-Passini, Grete von",1891,1974
20665,p_20891,"Urbantschitsch, Friederike, geb. Persikaner",1879,1970
20666,p_20892,"Urbantschitsch, Rudolf von",1879,1964
20667,p_20893,"Urbantschitsch, Viktor",1847,1921
20668,p_20897,"Usami, Susumu?",1879,1000
20669,p_20898,"Vacano, Stefan",1874,1963
20670,p_20900,"Vajda, Ladislaus",1878,1933
20671,p_20901,"Vakonyi, Michael",1000,1000
20672,p_20903,"Valberg, Robert",1883,1955
20673,p_20904,"Valckenborg, Lucas van",1530,1597
20674,p_20905,"Valenais, Lucienne, geb. Cot",1847,1936
20675,p_20906,"Valentin, Karl",1882,1948
20676,p_20908,"Valéry, Elsa",1880,1954
254,p_20909,"Valéry, Paul",1871,1945
20677,p_20911,"Vallentin, Rosa",1876,1937
20678,p_20912,"Vallentin, Berthold",1877,1933
20679,p_20916,"Vallo, Hella Maria",1915,1993
20680,p_20917,"Valy, M.",1000,1000
20681,p_20920,"Vandal, Albert",1853,1910
20682,p_20921,"Vandérem, Fernand",1864,1939
20683,p_20922,"Vane, Sutton",1888,1963
20684,p_20923,"Van-Jung, Boris",1872,1899
20685,p_20924,"Van-Jung, Ida",1000,1000
20686,p_20925,"Van-Jung, Leo",1866,1939
20687,p_20927,"Vansittart, Robert Gilbert",1881,1957
20688,p_20928,"Varney, Louis",1844,1908
20689,p_20929,"Varnhagen-Ense, Karl August von",1785,1858
20690,p_20930,"Varnhagen-Ense, Rahel von, geb. Levin",1771,1833
20691,p_20932,"Vaugoin, Carl",1873,1949
20692,p_20933,"Vautel, Clément",1876,1954
20693,p_20934,"Veber, Pierre",1869,1942
20694,p_20935,"Vecchiarelli, Carlo",1884,1000
20695,p_20936,"Vega Carpio, Lope Felix de",1562,1635
20696,p_20937,"Vehse, Eduard",1802,1870
20697,p_20938,"Veidt, Conrad",1893,1943
20698,p_20939,"Veigelsberg, Hugo",1869,1949
20699,p_20940,"Veiller, Bayard",1869,1943
20700,p_20941,"Veit, Otto",1863,1913
20701,p_20942,"Verdi, Giuseppe",1813,1901
20702,p_20945,"Verhaeren, Marthe",1000,1000
20703,p_20946,"Verhunk, Fanchette",1875,1000
20704,p_20947,"Verkade, Eduard",1878,1961
20705,p_20948,"Verlaine, Paul",1844,1896
20706,p_20949,"Verne, Jules",1828,1905
20707,p_20951,"Verni, Herr",1000,1000
20708,p_20953,"Veronese, Paolo",1528,1588
20709,p_20954,"Vertész, Marcel",1895,1961
20710,p_20957,"Vetter, Adolf",1867,1942
20711,p_20958,"Vetter, Emil",1878,1963
20712,p_20959,"Vetter, Noëmi, geb. Hoffmann",1880,1972
20713,p_20960,"Vicente, Gil",1465,1536
20714,p_20963,"Viereck, George Sylvester",1884,1962
20715,p_20966,"Vigny, Alfred-Victor de",1799,1863
20716,p_20968,"Vincent, Herr von",1000,1000
288,p_20969,"Vincenti, Karl Ferdinand von",1835,1917
20717,p_20971,"Viola, Wilhelm",1894,1976
20718,p_20972,"Violet, Édouard-Émile",1000,1955
20719,p_20974,"Visser, Edmond",1882,1000
20720,p_20975,"Vita, Ludmilla, geb. de Pierron",1000,1000
20721,p_20976,"Vita, Rosina",1870,1000
20722,p_20978,"Vitali, Giovanni Battista",1632,1692
20723,p_20980,"Vogel, Adolf?",1000,1000
20724,p_20981,"Vogel-Jörgensen, Torkild",1891,1972
20725,p_20982,"Vogl, Albert",1845,1921
20726,p_20983,"Vogl, Franziska, geb. von Weisenfeld-Weisach",1852,1930
20727,p_20984,Vogler,1000,1000
20728,p_20985,"Vollmoeller, Hans",1889,1917
20729,p_20986,"Vollmoeller, Karl Gustav",1878,1948
20730,p_20987,Voltaire,1694,1778
182,p_20988,"Voss, Johann Heinrich",1751,1826
20731,p_20989,"Voss, Richard",1851,1918
20732,p_20990,"Vrieslander, Otto",1880,1950
20733,p_20992,"W., Frau",1000,1000
20734,p_20993,"W., Frl.",1000,1000
20735,p_20994,"W., Fürstin",1000,1000
20736,p_20996,"W., Mme.",1000,1000
20737,p_20997,"W., Anna",1000,1000
20738,p_20998,"Waag, Hans",1876,1941
20739,p_20999,"Waage, Heinrich",1848,1914
20740,p_21000,"Waage, Herbert",1903,1000
20741,p_21001,"Waal, Hendrik de",1893,1000
20742,p_21002,"Waber, Leopold",1875,1945
20743,p_21003,"Wachner, Sophie",1877,1918
20744,p_21004,"Wachs, David",1000,1000
20745,p_21005,"Wachsmann, Johann",1874,1942
20746,p_21006,"Wachtel, Felix Viktor",1859,1000
20747,p_21007,"Waclawiczek, Eduard von",1857,1936
20748,p_21008,"Wadler, Mayo",1896,1000
20749,p_21009,"Waengler, Fritz",1890,1957
20750,p_21010,"Waengler, Gustav",1896,1923
20751,p_21012,"Wärndorfer, August",1865,1940
335,p_21013,"Wärndorfer, Bertha, geb. Neumann",1844,1921
20752,p_21014,"Wärndorfer, Friedrich",1868,1939
20753,p_21015,"Wärndorfer, Helene",1897,1938
20754,p_21016,"Wärndorfer, Lili Jeanette, geb. Hellmann",1874,1952
369,p_21017,"Wärndorfer, Samuel",1842,1912
20755,p_21018,"Wagen, Frieda",1868,1921
20756,p_21019,"Wagener, Hilde",1901,1992
20757,p_21020,"Wagner, Frau",1000,1000
20758,p_21022,"Wagner, Carl",1865,1000
20759,p_21023,"Wagner, Cosima, geb. Liszt",1837,1930
20760,p_21025,"Wagner, Franz",1853,1930
20761,p_21027,"Wagner, Hans",1000,1000
20762,p_21028,"Wagner, Heinrich Leopold",1747,1779
197,p_21030,"Wagner, Karl",1000,1917
20763,p_21031,"Wagner, Karl Joseph?",1865,1928
20764,p_21032,"Wagner, Pepi",1000,1000
20765,p_21033,"Wagner, Richard Ernst",1883,1945
20766,p_21034,"Wagner, Richard",1813,1883
20767,p_21035,"Wagner, Rudolph",1872,1945
20768,p_21036,"Wagner, Siegfried",1869,1930
89,p_21037,"Wagner-Jauregg, Julius von",1857,1940
20769,p_21039,"Wahl, Anders de",1869,1956
20770,p_21041,"Wahl, Franz",1882,1000
20771,p_21042,"Wahl, Hans",1885,1949
20772,p_21043,"Wahle, Julius",1861,1930
20773,p_21045,"Wahrmund, Ludwig",1860,1932
20774,p_21047,"Waissnix, Olga, geb. Schneider",1862,1897
20775,p_21048,"Waitz, Georg",1813,1886
290,p_21049,"Walbeck, Fanny",1852,1919
20776,p_21050,"Waldau, Gustav",1871,1958
3,p_21053,"Waldberg, Heinrich von",1860,1942
20777,p_21054,"Waldberg, Max von",1858,1938
20778,p_21055,"Waldburg, Graf",1000,1000
20779,p_21057,"Waldegg, Tilly",1874,1939
20780,p_21062,"Waldschütz, Karl",1882,1922
20781,p_21064,"Wallace, Edgar",1875,1932
20782,p_21065,"Wallace, Richard",1894,1951
20783,p_21066,"Wallaschek, Richard",1860,1917
292,p_21067,"Wallenstein, Albrecht Wenzel Eusebius von",1583,1634
20784,p_21068,"Wallentin, Claire",1878,1934
20785,p_21069,"Waller, Johanna Emilie, geb. Hintzen",1873,1000
20786,p_21070,"Waller, Maria Elisabeth Adolphine",1896,1000
20787,p_21071,"Wallerstein, Lothar",1882,1949
20788,p_21072,"Wallisch, Friedrich",1890,1969
20789,p_21076,"Walser, Karl",1877,1943
20790,p_21077,"Walsh, Raoul",1892,1980
20791,p_21078,"Walter, Herr",1000,1000
20792,p_21079,"Walter, Anton",1883,1950
20793,p_21081,"Walter, Elsa, geb. Wirthschaft",1871,1945
20794,p_21082,"Walter, Erich von",1877,1957
20795,p_21083,"Walter, Gustav",1834,1910
20796,p_21084,"Walter, Raoul",1865,1917
20797,p_21085,"Walter-Segel, Olga",1000,1000
20798,p_21086,"Walther, Paul",1897,1955
20799,p_21087,"Walton, Gladys",1904,1986
20800,p_21088,"Walz, Michael",1828,1907
20801,p_21089,"Walzel, Oskar",1864,1944
20802,p_21091,"Wangel, Hedwig",1875,1961
20803,p_21092,"Wantoch, Hans",1885,1000
20804,p_21093,"Wantoch, Rudolf",1000,1000
20805,p_21096,"Waschnek, Erich",1887,1970
20806,p_21097,"Wasels, Frau",1000,1000
20807,p_21098,"Wasels, W.",1000,1000
20808,p_21099,"Washburn, Albert Henry",1866,1930
20809,p_21100,"Wasielewski, Wilhelm Joseph von",1822,1896
20810,p_21102,"Wassermann, Albert",1901,1971
20811,p_21104,"Wassermann, Carl Ulrich",1924,1978
20812,p_21105,"Wassermann, Eva Agathe",1915,1979
20813,p_21106,"Wassermann, Georg",1903,1963
20814,p_21108,"Wassermann, Judith",1906,1994
20815,p_21109,"Wassermann, Julie, geb. Speyer",1876,1963
20816,p_21110,"Wassermann, Marta, geb. Karlweis",1889,1965
20817,p_21111,"Wassilko-Serecki, Georg von",1864,1940
20818,p_21112,"Wassing, Anton",1860,1941
20819,p_21113,"Wassing, Paula, geb. Jalboretz",1870,1943
20820,p_21114,"Waßmann, Hans",1873,1932
20821,p_21117,"Watters, George Manker",1892,1943
20822,p_21118,"Wawa, Herr",1000,1000
20823,p_21119,"Webb, Millard",1893,1935
20824,p_21120,"Weber, Carl Maria von",1786,1826
20825,p_21121,"Weber, Eduard",1884,1955
20826,p_21122,"Weber, Franz Xaver",1857,1927
20827,p_21123,"Weber, Marietta",1887,1937
20828,p_21124,"Webern, Anton von",1883,1945
20829,p_21125,"Webster, John",1580,1625
20830,p_21126,"Wedderkop, Harro von",1875,1000
20831,p_21128,"Wedekind, Erika",1868,1944
20832,p_21129,"Wedekind, Fanny Kadidja",1911,1994
20833,p_21130,"Wedekind, Frank",1864,1918
20834,p_21131,"Wedekind, Mathilde, geb. Newes",1886,1970
20835,p_21136,"Wegner, Armin Theophil",1886,1978
20836,p_21137,"Wehle, Herr",1000,1000
20837,p_21138,"Wehle, Karl",1865,1916
20838,p_21139,Wei.,1000,1000
20839,p_21140,"Weibel, Wilhelm",1876,1945
20840,p_21141,"Weich, Frau",1000,1000
20841,p_21142,"Weichert, Gustav W. Richard",1880,1961
20842,p_21144,"Weichsel, Emil",1000,1000
20843,p_21145,"Weichselbaum, Anton",1845,1920
20844,p_21146,"Weidemann, Friedrich Hartwig",1871,1919
20845,p_21148,"Weidt, Lucie",1876,1940
20846,p_21149,"Weigand, Wilhelm",1862,1949
20847,p_21150,"Weigel, Florian",1862,1918
20848,p_21151,"Weigel, Franziska",1848,1916
20849,p_21152,"Weigl, Robert",1852,1902
